ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-647579,Source2,2,2022-04-17 10:20:30,2022-04-17 10:47:21,33.43697,-111.65071100000002,,,0.0,Right lane closed due to crash on AZ-202-LOOP Westbound at Exit 26 Brown Rd.,E Brown Rd,Mesa,Maricopa,AZ,85207,US,US/Mountain,KFFZ,2022-04-17 09:51:00,73.0,73.0,17.0,28.84,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-647829,Source2,2,2022-04-16 04:20:51,2022-04-16 04:50:25,33.505276,-112.043823,,,0.0,Right lane blocked due to crash on AZ-51 Northbound at Exit 4A Highland Ave.,Squaw Peak Pkwy,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,2022-04-16 03:51:00,64.0,64.0,20.0,28.67,10.0,E,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-647830,Source2,2,2022-04-16 04:21:33,2022-04-16 05:30:00,33.509403000000006,-111.887871,,,0.0,Lane blocked due to crash on AZ-101-LOOP Northbound at Exit 46 Chaparral Rd.,AZ-101 Loop N,Scottsdale,Maricopa,AZ,85250,US,US/Mountain,KSDL,2022-04-16 03:53:00,59.0,59.0,32.0,28.24,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-647930,Source2,3,2022-04-16 10:56:42,2022-04-16 11:26:04,34.090912,-112.143898,,,0.0,Left lane blocked due to crash on I-17 Northbound at Exit 244 Old Black Canyon Hwy.,Arizona Veterans Highway,Black Canyon City,Yavapai,AZ,85324,US,US/Mountain,KDVT,2022-04-16 10:53:00,75.0,75.0,11.0,28.36,10.0,SW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-647985,Source2,2,2022-04-16 08:59:38,2022-04-16 09:28:42,33.31308,-111.04891200000002,,,0.0,Right hand shoulder blocked due to crash on US-60 Eastbound at Magma Mine Rd.,E US Highway 60,Superior,Pinal,AZ,85173,US,US/Mountain,KP08,2022-04-16 08:56:00,66.0,66.0,17.0,28.42,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648072,Source2,2,2022-04-16 07:13:14,2022-04-16 07:42:22,33.592064,-112.417877,,,0.0,Right lane blocked due to crash on AZ-303-LOOP Northbound near Exit 113 Cactus Rd.,Bob Stump Memorial Pkwy,Surprise,Maricopa,AZ,85388,US,US/Mountain,KLUF,2022-04-16 06:58:00,55.0,55.0,31.0,28.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648073,Source2,2,2022-04-16 06:50:51,2022-04-16 07:49:28,33.580578,-112.418159,,,0.0,Crash on AZ-303-LOOP Northbound near Exit 112 Peoria Ave.,AZ-303 Loop S,Waddell,Maricopa,AZ,85355,US,US/Mountain,KLUF,2022-04-16 06:58:00,55.0,55.0,31.0,28.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648450,Source2,2,2022-04-15 15:38:14,2022-04-15 16:08:01,33.29163,-112.063789,,,0.0,Lane blocked due to crash on AZ-202-LOOP Westbound at Exit 60 Desert Foothills Pkwy.,Congressman Ed Pastor Fwy,Phoenix,Maricopa,AZ,85048,US,US/Mountain,KPHX,2022-04-15 15:51:00,87.0,87.0,8.0,28.63,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648451,Source2,3,2022-04-15 15:23:17,2022-04-15 15:53:03,33.428596,-112.039864,,,0.0,Lane blocked due to crash on I-10 Westbound at Exit 150 I-17 Exit 194.,I-17 N,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-04-15 15:51:00,87.0,87.0,8.0,28.63,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648452,Source2,3,2022-04-15 17:15:45,2022-04-15 18:01:01,33.462151,-112.065254,,,0.0,Lane blocked due to crash on I-10 Eastbound at Exits 145 145A 7th St.,N 7th St,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-04-15 16:51:00,87.0,87.0,8.0,28.62,10.0,W,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-648453,Source2,3,2022-04-15 13:19:17,2022-04-15 14:06:50,33.549953,-112.11248,,,0.0,Lane blocked due to crash on I-17 Northbound at Northern Ave.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-04-15 12:53:00,78.0,78.0,10.0,28.27,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648551,Source2,2,2022-04-15 14:35:04,2022-04-15 15:52:39,33.670868,-111.99984,,,0.0,Lane blocked due to crash on AZ-51 Northbound at Exit 15B AZ-101-LOOP Exit 29.,AZ-101 Loop E,Phoenix,Maricopa,AZ,85050,US,US/Mountain,KDVT,2022-04-15 14:53:00,81.0,,10.0,28.24,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648783,Source2,2,2022-04-15 04:15:37,2022-04-15 05:32:18,33.258778,-111.858391,,,0.0,Crash on Alma School Rd at Sandpiper Dr.,W Sandpiper Dr,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,2022-04-15 06:47:00,54.0,54.0,30.0,28.55,10.0,NE,7.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-648802,Source2,3,2022-04-15 11:47:54,2022-04-15 12:17:37,33.461735,-112.108856,,,0.0,Lane blocked due to crash on I-10 Eastbound at I-17 .,I-10,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-04-15 11:51:00,78.0,78.0,10.0,28.71,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648803,Source2,2,2022-04-15 11:55:52,2022-04-15 12:25:37,33.668873,-112.077919,,,0.0,Lane blocked and HOV lane blocked due to crash on AZ-101-LOOP Eastbound at Exit 25 Beardsley Rd.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-04-15 11:53:00,76.0,,10.0,28.29,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648822,Source2,3,2022-04-15 09:46:03,2022-04-15 10:15:23,33.480827000000005,-112.113213,,,0.0,Left lane blocked due to crash on I-17 Southbound at Exit 201 Black Canyon Fwy.,I-17,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2022-04-15 09:51:00,69.0,69.0,15.0,28.7,10.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648823,Source2,3,2022-04-15 10:08:18,2022-04-15 11:25:39,33.700668,-112.114853,,,0.0,Two lanes blocked due to crash on I-17 Northbound at Pinnacle Peak Rd.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-04-15 09:53:00,70.0,70.0,12.0,28.28,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-648860,Source2,2,2022-04-15 09:52:20,2022-04-15 11:07:19,32.297321000000004,-110.978348,,,0.0,Crash on River Rd at AZ-77 Oracle Rd.,N Oracle Rd,Tucson,Pima,AZ,85704,US,US/Mountain,KDMA,2022-04-15 09:58:00,70.0,70.0,8.0,27.13,10.0,E,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-648886,Source2,2,2022-04-15 09:47:47,2022-04-15 10:17:24,33.698711,-111.925331,,,0.0,Lane blocked due to crash on Scottsdale Rd at Pinnacle Peak Rd.,N Scottsdale Rd,Phoenix,Maricopa,AZ,85054,US,US/Mountain,KSDL,2022-04-15 09:53:00,69.0,69.0,14.0,28.26,10.0,SE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-649014,Source2,3,2022-04-15 07:41:57,2022-04-15 08:27:08,33.462146999999995,-112.06353,,,0.0,Center lane blocked due to crash on I-10 Westbound at Exit 145B 3rd St.,145B,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-04-15 07:51:00,59.0,59.0,23.0,28.67,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-649025,Source2,2,2022-04-15 06:42:48,2022-04-15 07:58:23,33.446098,-112.306503,,,0.0,Crash on Avondale Blvd at Coldwater Springs Blvd.,W Coldwater Springs Blvd,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,2022-04-15 06:47:00,55.0,55.0,29.0,28.83,10.0,N,6.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-649072,Source2,2,2022-04-15 05:48:03,2022-04-15 06:49:23,33.37822,-111.939346,,,0.0,Crash on Baseline Rd at Mill Ave.,W Baseline Rd,Tempe,Maricopa,AZ,85283-1208,US,US/Mountain,KPHX,2022-04-15 05:51:00,59.0,59.0,22.0,28.65,10.0,E,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-649073,Source2,2,2022-04-15 06:04:00,2022-04-15 06:49:33,33.542099,-112.168602,,,0.0,Crash on 51st Ave at Myrtle Ave.,N 51st Ave,Glendale,Maricopa,AZ,85301-2004,US,US/Mountain,KGEU,2022-04-15 05:58:00,52.0,52.0,28.0,28.68,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-649101,Source2,2,2022-04-15 06:52:36,2022-04-15 07:52:53,33.493771,-112.452789,,,0.0,Crash on Indian School Rd at Sedella Pkwy.,W Indian School Rd,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,2022-04-15 06:58:00,51.0,51.0,34.0,28.7,10.0,NNW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-649205,Source2,2,2022-04-15 04:57:35,2022-04-15 05:42:54,34.735691,-110.118088,,,0.0,Right hand shoulder blocked due to crash on AZ-77 Northbound at Sinclair Dr.,AZ-77,Snowflake,Navajo,AZ,85937,US,US/Mountain,KSOW,2022-04-15 04:55:00,45.0,38.0,20.0,23.67,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-649213,Source2,2,2022-04-15 05:43:03,2022-04-15 06:13:00,33.465481,-111.969742,,,0.0,Crash on 52nd St at Mcdowell Rd.,N 52nd St,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-04-15 05:51:00,59.0,59.0,22.0,28.65,10.0,E,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-649538,Source2,3,2022-04-14 03:28:50,2022-04-14 03:58:10,33.462421,-112.256187,,,0.0,Lane blocked due to crash on I-10 Westbound at 91st Ave.,I-10,Tolleson,Maricopa,AZ,85353,US,US/Mountain,KGEU,2022-04-14 03:58:00,50.0,50.0,23.0,28.8,7.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-649539,Source2,2,2022-04-14 03:42:18,2022-04-14 04:11:56,33.863705,-111.472443,,,0.0,Crash on AZ-87 Southbound at Sunflower Frontage Rd.,Sycamore Creek Rd,Fort McDowell,Maricopa,AZ,85264,US,US/Mountain,KFFZ,2022-04-14 03:51:00,57.0,57.0,21.0,28.75,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-649570,Source2,2,2022-04-14 19:59:52,2022-04-14 20:47:11,33.436234000000006,-111.912315,,,0.0,Lane blocked due to crash on AZ-202-LOOP Westbound at Exit 8 Mcclintock Dr.,AZ-202 Loop W,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-04-14 19:51:00,81.0,81.0,6.0,28.58,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-649653,Source2,3,2022-04-14 16:40:00,2022-04-14 17:30:39,33.422153,-112.189583,,,0.0,Lane blocked due to crash on AZ-202-LOOP Northbound at Exit 74 Lower Buckeye Rd.,S Mountain Fwy,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-04-14 16:58:00,81.0,81.0,5.0,28.68,10.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-649702,Source2,3,2022-04-14 11:58:51,2022-04-14 12:28:39,33.334805,-111.972237,,,0.0,Lane blocked due to crash on I-10 Westbound at Exit 158 Warner Rd.,I-10 E,Phoenix,Maricopa,AZ,85044,US,US/Mountain,KPHX,2022-04-14 11:51:00,72.0,72.0,8.0,28.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-649755,Source2,2,2022-04-14 05:29:22,2022-04-14 06:48:32,33.494961,-112.151711,,,0.0,Crash on Indian School Rd at 43rd Ave.,W Indian School Rd,Phoenix,Maricopa,AZ,85019-3318,US,US/Mountain,KGEU,2022-04-14 05:58:00,50.0,50.0,25.0,28.79,7.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-649830,Source2,2,2022-04-14 16:09:30,2022-04-14 16:57:03,33.596443,-111.891525,,,0.0,Lane blocked due to crash on AZ-101-LOOP Northbound at Exit 40 Cactus Rd.,E Cactus Rd,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2022-04-14 15:53:00,78.0,78.0,5.0,28.23,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-649851,Source2,3,2022-04-14 15:24:28,2022-04-14 15:54:12,33.524014,-112.11232,,,0.0,Lane blocked due to crash on I-17 Southbound at Bethany Home Rd.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2022-04-14 15:51:00,82.0,,5.0,28.66,10.0,,,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-649921,Source2,2,2022-04-14 16:27:34,2022-04-14 16:57:19,33.460784999999994,-112.013153,,,0.0,HOV lane blocked due to crash on AZ-202-LOOP Westbound at Exit 1C 32nd St.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-04-14 16:51:00,81.0,81.0,6.0,28.64,10.0,SW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-649981,Source2,3,2022-04-14 10:27:50,2022-04-14 10:57:41,33.46262,-112.133949,,,0.0,Lane blocked due to crash on I-10 Eastbound at Exit 141 35th Ave.,I-10,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-04-14 10:51:00,69.0,69.0,10.0,28.77,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650002,Source2,2,2022-04-14 12:47:07,2022-04-14 13:49:39,33.40641,-112.62551100000002,,,0.0,Lane blocked due to crash on AZ-85 Northbound at Broadway Rd.,W Broadway Rd,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-04-14 12:55:00,73.0,73.0,6.0,28.86,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650417,Source2,3,2022-04-13 22:20:14,2022-04-13 23:11:28,33.427238,-112.046539,,,0.0,Two lanes blocked due to crash on I-17 Southbound at Exit 195A Maricopa Fwy.,I-17,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-04-13 21:51:00,68.0,68.0,9.0,28.78,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-650426,Source2,3,2022-04-14 09:08:37,2022-04-14 10:09:40,33.462074,-112.461792,,,0.0,Right hand shoulder blocked due to crash on I-10 Eastbound at Exit 122 Perryville Rd.,I-10 E,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-04-14 09:15:00,59.0,59.0,12.0,28.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650436,Source2,2,2022-04-14 06:35:24,2022-04-14 07:19:46,32.337269,-110.98278,,,0.0,Crash on Paseo Del Norte at Ina Rd.,W Ina Rd,Tucson,Pima,AZ,85704,US,US/Mountain,KDMA,2022-04-14 06:58:00,43.0,41.0,14.0,27.16,10.0,ESE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-650477,Source2,2,2022-04-14 07:49:47,2022-04-14 08:19:13,32.166729,-110.985428,,,0.0,Left hand shoulder blocked due to crash on I-19 Northbound at Exits 98 99 AZ-86 Ajo Way.,I-19,Tucson,Pima,AZ,85714,US,US/Mountain,KTUS,2022-04-14 07:58:00,49.0,45.0,11.0,27.16,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650516,Source2,2,2022-04-14 07:48:21,2022-04-14 08:17:01,33.473911,-112.03894,,,0.0,Crash on Harvard St at 20th St.,N 20th St,Phoenix,Maricopa,AZ,85006-2059,US,US/Mountain,KPHX,2022-04-14 07:51:00,56.0,56.0,18.0,28.75,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650533,Source2,2,2022-04-14 07:36:24,2022-04-14 08:21:00,32.13420900000001,-110.93466200000002,,,0.0,Crash on Valencia Rd at Tucson Blvd.,E Valencia Rd,Tucson,Pima,AZ,85706-5838,US,US/Mountain,KTUS,2022-04-14 07:58:00,49.0,45.0,11.0,27.16,10.0,SSE,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-650534,Source2,2,2022-04-14 08:23:20,2022-04-14 08:52:54,33.282955,-111.779114,,,0.0,Right lane blocked due to crash on AZ-202-LOOP Eastbound at Exit 44 Gilbert Rd.,AZ-202-LOOP,Gilbert,Maricopa,AZ,85297,US,US/Mountain,KIWA,2022-04-14 08:55:00,55.0,55.0,20.0,28.53,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650548,Source2,2,2022-04-14 07:45:29,2022-04-14 08:29:08,33.386208,-111.805336,,,0.0,Left lane blocked due to crash on US-60 Westbound at Exit 181 Stapley Dr.,S Stapley Dr,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,2022-04-14 07:51:00,56.0,56.0,18.0,28.75,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650555,Source2,2,2022-04-14 08:53:05,2022-04-14 09:21:47,33.409458,-111.974396,,,0.0,Right lane blocked due to crash on AZ-143 48th St Southbound at I-10 Exits 153 153A 153B.,1A,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-04-14 08:51:00,61.0,61.0,15.0,28.77,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650563,Source2,2,2022-04-14 07:06:19,2022-04-14 07:50:31,32.184929,-110.947113,,,0.5099999904632568,Crash on Tucson Marketplace Blvd from Kino Pkwy to M L King Jr Way.,Martin Luther King Jr Way,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2022-04-14 06:58:00,43.0,41.0,14.0,27.16,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650581,Source2,2,2022-04-14 07:11:36,2022-04-14 07:56:29,32.126148,-111.071808,,,0.0,Crash on Mark Rd at Jeffrey Rd.,W Jeffrey Rd,Tucson,Pima,AZ,85757-9213,US,US/Mountain,KRYN,2022-04-14 06:45:00,39.0,39.0,17.0,27.48,10.0,CALM,0.0,,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-650582,Source2,2,2022-04-14 07:26:17,2022-04-14 07:55:49,33.509547999999995,-112.1063,,,0.0,Crash on Camelback Rd at 22nd Ave.,N 22nd Ave,Phoenix,Maricopa,AZ,85015-3114,US,US/Mountain,KPHX,2022-04-14 07:51:00,56.0,56.0,18.0,28.75,10.0,SE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-650592,Source2,2,2022-04-14 07:16:37,2022-04-14 07:46:16,33.451370000000004,-112.151772,,,0.0,Crash on Van Buren St at 43rd Ave.,Van Buren St,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-04-14 06:51:00,55.0,55.0,18.0,28.75,10.0,ESE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-650596,Source2,2,2022-04-14 07:22:03,2022-04-14 07:51:26,32.171345,-111.071342,,,0.0,Crash on AZ-86 Ajo Hwy at Kinney Rd.,S Kinney Rd,Tucson,Pima,AZ,85757,US,US/Mountain,KRYN,2022-04-14 07:45:00,41.0,41.0,19.0,27.48,10.0,ENE,3.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-650597,Source2,2,2022-04-14 07:21:12,2022-04-14 07:50:50,33.466,-112.169144,,,0.0,Crash on 51st Ave at Mcdowell Rd.,W McDowell Rd,Phoenix,Maricopa,AZ,85035,US,US/Mountain,KGEU,2022-04-14 06:58:00,48.0,45.0,27.0,28.8,10.0,NNW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-650630,Source2,2,2022-04-14 06:20:09,2022-04-14 06:49:03,32.250332,-110.971931,,,0.0,Crash on Grant Rd at Stone Ave.,N Stone Ave,Tucson,Pima,AZ,85705,US,US/Mountain,KDMA,2022-04-14 05:58:00,43.0,38.0,16.0,27.16,10.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-650631,Source2,2,2022-04-14 06:25:34,2022-04-14 06:54:17,32.251999,-110.94397,,,0.0,Crash on Campbell Ave at Water St.,E Water St,Tucson,Pima,AZ,85719-3351,US,US/Mountain,KDMA,2022-04-14 05:58:00,43.0,38.0,16.0,27.16,10.0,SE,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-650661,Source2,2,2022-04-14 07:14:59,2022-04-14 07:43:51,33.602669,-112.28994,,,0.0,Left lane blocked due to crash on US-60 Grand Ave Eastbound at 107th Ave.,Grand Ave,Sun City,Maricopa,AZ,85351,US,US/Mountain,KGEU,2022-04-14 06:58:00,48.0,45.0,27.0,28.8,10.0,NNW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-650780,Source2,2,2022-04-13 21:39:20,2022-04-13 22:26:13,33.654026,-112.232384,,,0.0,HOV lane blocked due to crash on AZ-101-LOOP Southbound at Exit 15 Agua Fria Fwy.,AZ-101 Loop S,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2022-04-13 21:53:00,65.0,65.0,9.0,28.37,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-650793,Source2,3,2022-04-12 21:48:33,2022-04-12 23:03:43,33.577641,-112.117104,,,0.0,Shoulder blocked due to crash on I-17 Northbound at Exit 208 Black Canyon Hwy.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-04-12 21:53:00,61.0,61.0,7.0,28.26,10.0,WNW,16.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-650800,Source2,2,2022-04-13 19:54:54,2022-04-13 20:39:21,33.583317,-111.89122,,,0.0,Right lane blocked due to crash on AZ-101-LOOP Northbound at AZ-101-LOOP Exit 41.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2022-04-13 19:53:00,70.0,70.0,6.0,28.32,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-650801,Source2,3,2022-04-13 19:58:52,2022-04-13 20:43:27,33.461594,-112.405991,,,0.0,Right lane blocked due to crash on I-10 Eastbound before Exit 125 Sarival Ave.,I-10 W,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,2022-04-13 19:47:00,72.0,72.0,8.0,28.94,10.0,WSW,8.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-650802,Source2,2,2022-04-13 20:03:21,2022-04-13 20:48:01,33.462532,-112.426949,,,0.0,Right hand shoulder blocked due to crash on AZ-303-LOOP Southbound at Exits 104A 104B I-10 Exits 124A 124B.,Frontage Rd,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,2022-04-13 19:58:00,72.0,72.0,6.0,28.79,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
